address,ID,First_Due_Date,First_Payment_Month,DisbursementMonth,DisbursementDate,loanamount,LOANNAME,totaldue,TERM,Paidflag
Rivers,92263756,2022-04-09,2022-04-01,2022-03-01,2022-03-10,4600.0000000000,"Lite Loan - New",1426.00,3,"not paid"
Lagos,92263758,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92263767,2022-04-10,2022-04-01,2022-03-01,2022-03-11,7100.0000000000,"Lite Loan - New",2130.00,3,paidin7
Lagos,92264061,2022-04-10,2022-04-01,2022-03-01,2022-03-11,8800.0000000000,"Lite Loan - New",2640.00,3,paidin7
Delta,92264290,2022-04-10,2022-04-01,2022-03-01,2022-03-11,18000.0000000000,"Lite Loan - New",5400.00,3,paidin7
Ondo,92264314,2022-04-10,2022-04-01,2022-03-01,2022-03-11,16500.0000000000,"Lite Loan - New",4950.00,3,"not paid"
Lagos,92264502,2022-04-10,2022-04-01,2022-03-01,2022-03-11,33100.0000000000,"Lite Loan - New",9930.00,3,"not paid"
FCT,92264753,2022-04-11,2022-04-01,2022-03-01,2022-03-12,6500.0000000000,"Lite Loan - New",1950.00,3,paidin7
Lagos,92264793,2022-04-11,2022-04-01,2022-03-01,2022-03-12,50000.0000000000,"Lite Loan - New",12588.33,3,"not paid"
Edo,92265175,2022-04-12,2022-04-01,2022-03-01,2022-03-13,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92266349,2022-04-16,2022-04-01,2022-03-01,2022-03-17,9300.0000000000,"Lite Loan - New",2511.00,3,paidin7
Ogun,92266770,2022-04-22,2022-04-01,2022-03-01,2022-03-23,6300.0000000000,"Lite Loan - New",1323.00,3,paidin7
FCT,92266932,2022-04-13,2022-04-01,2022-03-01,2022-03-14,11700.0000000000,"Lite Loan - New",3510.00,3,"not paid"
Delta,92267073,2022-04-14,2022-04-01,2022-03-01,2022-03-15,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
FCT,92267218,2022-04-14,2022-04-01,2022-03-01,2022-03-15,14100.0000000000,"Lite Loan - New",4230.00,3,"not paid"
Lagos,92267656,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin30
Lagos,92267973,2022-04-16,2022-04-01,2022-03-01,2022-03-17,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92268004,2022-04-15,2022-04-01,2022-03-01,2022-03-16,12800.0000000000,"Lite Loan - New",4096.00,3,paidin7
Lagos,92268174,2022-04-15,2022-04-01,2022-03-01,2022-03-16,13300.0000000000,"Lite Loan - New",4256.00,3,"not paid"
Lagos,92268217,2022-04-15,2022-04-01,2022-03-01,2022-03-16,15100.0000000000,"Lite Loan - New",4832.00,3,paidin7
Ogun,92268358,2022-04-15,2022-04-01,2022-03-01,2022-03-16,11200.0000000000,"Lite Loan - New",3584.00,3,paidin7
Lagos,92269397,2022-04-16,2022-04-01,2022-03-01,2022-03-17,11000.0000000000,"Lite Loan - New",3410.00,3,"not paid"
Ogun,92269491,2022-04-16,2022-04-01,2022-03-01,2022-03-17,50000.0000000000,"Lite Loan - New",15500.00,3,"not paid"
Lagos,92269562,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92269575,2022-04-17,2022-04-01,2022-03-01,2022-03-18,11500.0000000000,"Lite Loan - New",3450.00,3,paidin7
Lagos,92269848,2022-04-20,2022-04-01,2022-03-01,2022-03-21,25900.0000000000,"Lite Loan - New",6993.00,3,"not paid"
FCT,92269858,2022-04-17,2022-04-01,2022-03-01,2022-03-18,15400.0000000000,"Lite Loan - New",4620.00,3,paidin7
Lagos,92270052,2022-04-17,2022-04-01,2022-03-01,2022-03-18,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Ogun,92270093,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Oyo,92270229,2022-04-17,2022-04-01,2022-03-01,2022-03-18,15000.0000000000,"Lite Loan - New",4600.00,3,"not paid"
Lagos,92270358,2022-04-17,2022-04-01,2022-03-01,2022-03-18,7200.0000000000,"Lite Loan - New",2160.00,3,paidin7
Lagos,92270398,2022-04-19,2022-04-01,2022-03-01,2022-03-20,27300.0000000000,"Lite Loan - New",7644.00,3,paidin7
Ogun,92270486,2022-04-17,2022-04-01,2022-03-01,2022-03-18,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Ogun,92271303,2022-04-18,2022-04-01,2022-03-01,2022-03-19,16900.0000000000,"Lite Loan - New",5070.00,3,paidin7
FCT,92271314,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Edo,92271958,2022-04-20,2022-04-01,2022-03-01,2022-03-21,7000.0000000000,"Lite Loan - New",2030.00,3,paidin7
Delta,92272081,2022-04-19,2022-04-01,2022-03-01,2022-03-20,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
FCT,92272204,2022-04-20,2022-04-01,2022-03-01,2022-03-21,9600.0000000000,"Lite Loan - New",2784.00,3,paidin7
Osun,92272277,2022-04-23,2022-04-01,2022-03-01,2022-03-24,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92272909,2022-04-20,2022-04-01,2022-03-01,2022-03-21,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92272977,2022-04-20,2022-04-01,2022-03-01,2022-03-21,45800.0000000000,"Lite Loan - New",13740.00,3,"not paid"
Lagos,92273021,2022-04-23,2022-04-01,2022-03-01,2022-03-24,12200.0000000000,"Lite Loan - New",3294.00,3,paidin7
Oyo,92273465,2022-04-20,2022-04-01,2022-03-01,2022-03-21,30000.0000000000,"Lite Loan - New",9000.00,3,paidin7
Lagos,92273522,2022-04-24,2022-04-01,2022-03-01,2022-03-25,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Benue,92273525,2022-04-21,2022-04-01,2022-03-01,2022-03-22,30000.0000000000,"Lite Loan - New",8700.00,3,"not paid"
Lagos,92273753,2022-04-21,2022-04-01,2022-03-01,2022-03-22,13700.0000000000,"Lite Loan - New",4110.00,3,paidin7
Lagos,92273955,2022-04-21,2022-04-01,2022-03-01,2022-03-22,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Lagos,92274152,2022-04-22,2022-04-01,2022-03-01,2022-03-23,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Niger,92274829,2022-04-22,2022-04-01,2022-03-01,2022-03-23,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Ogun,92275207,2022-04-22,2022-04-01,2022-03-01,2022-03-23,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Oyo,92275659,2022-04-22,2022-04-01,2022-03-01,2022-03-23,15000.0000000000,"Lite Loan - New",4800.00,3,paidin7
Ogun,92275706,2022-04-22,2022-04-01,2022-03-01,2022-03-23,20000.0000000000,"Lite Loan - New",6000.00,3,paidin14
Oyo,92275840,2022-05-15,2022-05-01,2022-04-01,2022-04-15,17100.0000000000,"Lite Loan - New",1710.00,3,"not paid"
FCT,92276100,2022-04-23,2022-04-01,2022-03-01,2022-03-24,5100.0000000000,"Lite Loan - New",1581.00,3,"not paid"
Edo,92276335,2022-04-23,2022-04-01,2022-03-01,2022-03-24,20000.0000000000,"Lite Loan - New",6000.00,3,paidin14
Lagos,92277216,2022-04-24,2022-04-01,2022-03-01,2022-03-25,50000.0000000000,"Lite Loan - New",12726.67,3,paidin7
FCT,92277521,2022-04-25,2022-04-01,2022-03-01,2022-03-26,4000.0000000000,"Lite Loan - New",1160.00,3,paidin7
Lagos,92278323,2022-04-27,2022-04-01,2022-03-01,2022-03-28,9400.0000000000,"Lite Loan - New",2632.00,3,"not paid"
Lagos,92280391,2022-04-27,2022-04-01,2022-03-01,2022-03-28,22100.0000000000,"Lite Loan - New",6630.00,3,paidin7
Lagos,92280687,2022-04-28,2022-04-01,2022-03-01,2022-03-29,18000.0000000000,"Lite Loan - New",5220.00,3,paidin7
Lagos,92281370,2022-05-03,2022-05-01,2022-04-01,2022-04-03,8300.0000000000,"Lite Loan - New",2158.00,3,"not paid"
Lagos,92281640,2022-04-28,2022-04-01,2022-03-01,2022-03-29,12400.0000000000,"Lite Loan - New",3720.00,3,"not paid"
Lagos,92283001,2022-04-30,2022-04-01,2022-03-01,2022-03-31,11500.0000000000,"Lite Loan - New",3680.00,3,"not paid"
Lagos,92283650,2022-04-30,2022-04-01,2022-03-01,2022-03-31,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Lagos,92283974,2022-05-02,2022-05-01,2022-03-01,2022-03-31,4700.0000000000,"Lite Loan - New",1504.00,3,paidin7
Lagos,92285297,2022-05-01,2022-05-01,2022-04-01,2022-04-01,23500.0000000000,"Lite Loan - New",7285.00,3,paidin7
Oyo,92286440,2022-05-02,2022-05-01,2022-04-01,2022-04-02,11600.0000000000,"Lite Loan - New",3480.00,3,paidin7
Delta,92286554,2022-05-03,2022-05-01,2022-04-01,2022-04-03,50000.0000000000,"Lite Loan - New",14500.00,3,"not paid"
Lagos,92286696,2022-05-05,2022-05-01,2022-04-01,2022-04-05,8200.0000000000,"Lite Loan - New",2214.00,3,paidin7
FCT,92290649,2022-05-06,2022-05-01,2022-04-01,2022-04-06,6200.0000000000,"Lite Loan - New",1860.00,3,paidin7
Lagos,92293145,2022-05-08,2022-05-01,2022-04-01,2022-04-08,7900.0000000000,"Lite Loan - New",2452.02,3,"not paid"
FCT,92294743,2022-05-13,2022-05-01,2022-04-01,2022-04-13,7600.0000000000,"Lite Loan - New",1976.00,3,"not paid"
"Akwa Ibom",92294884,2022-05-09,2022-05-01,2022-04-01,2022-04-09,5800.0000000000,"Lite Loan - New",1740.00,3,paidin7
Lagos,92295483,2022-05-10,2022-05-01,2022-04-01,2022-04-10,4600.0000000000,"Lite Loan - New",1380.00,3,paidin7
FCT,92296191,2022-05-11,2022-05-01,2022-04-01,2022-04-11,8000.0000000000,"Lite Loan - New",2400.00,3,paidin7
FCT,92296474,2022-05-11,2022-05-01,2022-04-01,2022-04-11,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
FCT,92297196,2022-05-15,2022-05-01,2022-04-01,2022-04-15,21600.0000000000,"Lite Loan - New",5832.00,3,paidin7
Delta,92297198,2022-05-12,2022-05-01,2022-04-01,2022-04-12,12500.0000000000,"Lite Loan - New",3750.00,3,paidin7
Lagos,92297268,2022-06-07,2022-06-01,2022-05-01,2022-05-08,8000.0000000000,"Lite Loan - New",320.00,3,paidin7
Rivers,92300630,2022-05-14,2022-05-01,2022-04-01,2022-04-14,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Ogun,92301347,2022-05-14,2022-05-01,2022-04-01,2022-04-14,6600.0000000000,"Lite Loan - New",2112.00,3,paidin7
FCT,92301662,2022-05-21,2022-05-01,2022-04-01,2022-04-21,19600.0000000000,"Lite Loan - New",4900.00,3,paidin7
Lagos,92303603,2022-05-18,2022-05-01,2022-04-01,2022-04-18,8900.0000000000,"Lite Loan - New",2492.00,3,"not paid"
FCT,92304051,2022-05-16,2022-05-01,2022-04-01,2022-04-16,20400.0000000000,"Lite Loan - New",6120.00,3,paidin7
FCT,92304813,2022-05-22,2022-05-01,2022-04-01,2022-04-22,4800.0000000000,"Lite Loan - New",1200.00,3,paidin7
Lagos,92305805,2022-05-25,2022-05-01,2022-04-01,2022-04-25,7400.0000000000,"Lite Loan - New",1702.00,3,"not paid"
Lagos,92306268,2022-05-22,2022-05-01,2022-04-01,2022-04-22,9300.0000000000,"Lite Loan - New",2418.00,3,paidin7
Lagos,92307971,2022-05-26,2022-05-01,2022-04-01,2022-04-26,13300.0000000000,"Lite Loan - New",3059.00,3,paidin7
Rivers,92308239,2022-05-20,2022-05-01,2022-04-01,2022-04-20,13700.0000000000,"Lite Loan - New",3973.00,3,paidin7
Lagos,92308381,2022-05-22,2022-05-01,2022-04-01,2022-04-22,7900.0000000000,"Lite Loan - New",2133.00,3,"not paid"
Lagos,92308603,2022-05-24,2022-05-01,2022-04-01,2022-04-24,5500.0000000000,"Lite Loan - New",1430.00,3,paidin14
Lagos,92308675,2022-05-20,2022-05-01,2022-04-01,2022-04-20,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92310947,2022-05-23,2022-05-01,2022-04-01,2022-04-23,10200.0000000000,"Lite Loan - New",3060.00,3,paidin7
Rivers,92311147,2022-05-21,2022-05-01,2022-04-01,2022-04-21,17400.0000000000,"Lite Loan - New",5568.00,3,"not paid"
Ogun,92312186,2022-05-22,2022-05-01,2022-04-01,2022-04-22,23800.0000000000,"Lite Loan - New",7378.00,3,"not paid"
Enugu,92312989,2022-05-23,2022-05-01,2022-04-01,2022-04-23,7500.0000000000,"Lite Loan - New",2250.00,3,paidin7
Delta,92313667,2022-05-23,2022-05-01,2022-04-01,2022-04-23,7600.0000000000,"Lite Loan - New",2280.00,3,paidin7
Oyo,92314267,2022-05-25,2022-05-01,2022-04-01,2022-04-25,12300.0000000000,"Lite Loan - New",3567.00,3,"not paid"
Lagos,92314621,2022-05-27,2022-05-01,2022-04-01,2022-04-27,5400.0000000000,"Lite Loan - New",1512.00,3,paidin7
Lagos,92314775,2022-05-25,2022-05-01,2022-04-01,2022-04-25,24500.0000000000,"Lite Loan - New",7350.00,3,paidin7
Lagos,92315819,2022-05-27,2022-05-01,2022-04-01,2022-04-27,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92316229,2022-05-28,2022-05-01,2022-04-01,2022-04-28,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Imo,92318183,2022-05-31,2022-05-01,2022-05-01,2022-05-01,10000.0000000000,"Lite Loan - New",2900.00,3,paidin7
FCT,92319120,2022-05-29,2022-05-01,2022-04-01,2022-04-29,5400.0000000000,"Lite Loan - New",1674.00,3,paidin7
Lagos,92319953,2022-05-29,2022-05-01,2022-04-01,2022-04-29,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92320772,2022-05-31,2022-05-01,2022-05-01,2022-05-01,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Oyo,92320985,2022-05-31,2022-05-01,2022-05-01,2022-05-01,11500.0000000000,"Lite Loan - New",3335.00,3,"not paid"
Delta,92322428,2022-06-01,2022-06-01,2022-05-01,2022-05-02,31900.0000000000,"Lite Loan - New",9570.00,3,paidin7
FCT,92323067,2022-06-02,2022-06-01,2022-05-01,2022-05-03,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
FCT,92323493,2022-06-03,2022-06-01,2022-05-01,2022-05-04,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Ondo,92324694,2022-06-03,2022-06-01,2022-05-01,2022-05-04,4600.0000000000,"Lite Loan - New",1472.00,3,paidin7
"Akwa Ibom",92325161,2022-06-04,2022-06-01,2022-05-01,2022-05-05,18500.0000000000,"Lite Loan - New",5735.00,3,paidin7
Enugu,92326507,2022-06-05,2022-06-01,2022-05-01,2022-05-06,15000.0000000000,"Lite Loan - New",4600.00,3,"not paid"
Lagos,92329514,2022-06-26,2022-06-01,2022-05-01,2022-05-27,14500.0000000000,"Lite Loan - New",1595.00,3,"not paid"
FCT,92330296,2022-06-13,2022-06-01,2022-05-01,2022-05-14,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92330656,2022-06-08,2022-06-01,2022-05-01,2022-05-09,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Lagos,92331055,2022-06-09,2022-06-01,2022-05-01,2022-05-10,40800.0000000000,"Lite Loan - New",11832.00,3,paidin7
Lagos,92331624,2022-06-09,2022-06-01,2022-05-01,2022-05-10,11200.0000000000,"Lite Loan - New",3360.00,3,paidin7
Lagos,92331882,2022-06-11,2022-06-01,2022-05-01,2022-05-12,19700.0000000000,"Lite Loan - New",5516.00,3,paidin7
Lagos,92332310,2022-06-09,2022-06-01,2022-05-01,2022-05-10,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
FCT,92332373,2022-06-09,2022-06-01,2022-05-01,2022-05-10,26200.0000000000,"Lite Loan - New",7860.00,3,paidin7
Oyo,92332611,2022-06-09,2022-06-01,2022-05-01,2022-05-10,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92333213,2022-06-10,2022-06-01,2022-05-01,2022-05-11,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92333765,2022-06-10,2022-06-01,2022-05-01,2022-05-11,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Delta,92334997,2022-06-11,2022-06-01,2022-05-01,2022-05-12,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Ondo,92335339,2022-06-11,2022-06-01,2022-05-01,2022-05-12,21500.0000000000,"Lite Loan - New",6665.00,3,paidin7
Oyo,92335740,2022-06-14,2022-06-01,2022-05-01,2022-05-15,6200.0000000000,"Lite Loan - New",1736.00,3,"not paid"
FCT,92336134,2022-06-12,2022-06-01,2022-05-01,2022-05-13,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Rivers,92336765,2022-06-15,2022-06-01,2022-05-01,2022-05-16,6500.0000000000,"Lite Loan - New",1755.00,3,"not paid"
Benue,92337012,2022-06-12,2022-06-01,2022-05-01,2022-05-13,15500.0000000000,"Lite Loan - New",4650.00,3,"not paid"
Lagos,92338577,2022-06-14,2022-06-01,2022-05-01,2022-05-15,8700.0000000000,"Lite Loan - New",2523.00,3,paidin7
Ogun,92339502,2022-06-15,2022-06-01,2022-05-01,2022-05-16,8100.0000000000,"Lite Loan - New",2349.00,3,paidin7
FCT,92340179,2022-06-15,2022-06-01,2022-05-01,2022-05-16,6100.0000000000,"Lite Loan - New",1769.00,3,"not paid"
Lagos,92340796,2022-06-15,2022-06-01,2022-05-01,2022-05-16,12300.0000000000,"Lite Loan - New",3690.00,3,"not paid"
FCT,92340993,2022-06-17,2022-06-01,2022-05-01,2022-05-18,6200.0000000000,"Lite Loan - New",1736.00,3,"not paid"
FCT,92341457,2022-06-15,2022-06-01,2022-05-01,2022-05-16,44300.0000000000,"Lite Loan - New",13290.00,3,"not paid"
Lagos,92341841,2022-06-16,2022-06-01,2022-05-01,2022-05-17,7000.0000000000,"Lite Loan - New",2030.00,3,paidin7
Lagos,92344369,2022-06-17,2022-06-01,2022-05-01,2022-05-18,19100.0000000000,"Lite Loan - New",6112.00,3,"not paid"
Enugu,92345716,2022-06-18,2022-06-01,2022-05-01,2022-05-19,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92345899,2022-06-18,2022-06-01,2022-05-01,2022-05-19,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Ondo,92346018,2022-06-18,2022-06-01,2022-05-01,2022-05-19,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Niger,92346480,2022-06-19,2022-06-01,2022-05-01,2022-05-20,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92347841,2022-06-20,2022-06-01,2022-05-01,2022-05-21,15000.0000000000,"Lite Loan - New",4550.00,3,"not paid"
Abia,92347939,2022-06-22,2022-06-01,2022-05-01,2022-05-23,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92348383,2022-06-22,2022-06-01,2022-05-01,2022-05-23,17200.0000000000,"Lite Loan - New",4816.00,3,"not paid"
Lagos,92348501,2022-06-24,2022-06-01,2022-05-01,2022-05-25,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92349124,2022-06-21,2022-06-01,2022-05-01,2022-05-22,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92349219,2022-06-21,2022-06-01,2022-05-01,2022-05-22,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92350391,2022-06-22,2022-06-01,2022-05-01,2022-05-23,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92350591,2022-06-22,2022-06-01,2022-05-01,2022-05-23,5400.0000000000,"Lite Loan - New",1620.00,3,"not paid"
Lagos,92350702,2022-06-22,2022-06-01,2022-05-01,2022-05-23,5800.0000000000,"Lite Loan - New",1740.00,3,"not paid"
Lagos,92350873,2022-06-22,2022-06-01,2022-05-01,2022-05-23,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92351094,2022-06-26,2022-06-01,2022-05-01,2022-05-27,8300.0000000000,"Lite Loan - New",2158.00,3,"not paid"
Lagos,92351552,2022-06-23,2022-06-01,2022-05-01,2022-05-24,18000.0000000000,"Lite Loan - New",5400.00,3,paidin7
"Akwa Ibom",92351697,2022-06-27,2022-06-01,2022-05-01,2022-05-28,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92352077,2022-06-26,2022-06-01,2022-05-01,2022-05-27,5000.0000000000,"Lite Loan - New",1500.00,3,"not paid"
Lagos,92352582,2022-06-27,2022-06-01,2022-05-01,2022-05-28,41100.0000000000,"Lite Loan - New",10686.00,3,"not paid"
Ogun,92353669,2022-06-24,2022-06-01,2022-05-01,2022-05-25,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Kwara,92354960,2022-06-26,2022-06-01,2022-05-01,2022-05-27,15000.0000000000,"Lite Loan - New",4500.00,3,"not paid"
Lagos,92355623,2022-06-29,2022-06-01,2022-05-01,2022-05-30,13000.0000000000,"Lite Loan - New",3510.00,3,"not paid"
Lagos,92355821,2022-06-27,2022-06-01,2022-05-01,2022-05-28,6600.0000000000,"Lite Loan - New",1914.00,3,"not paid"
Oyo,92356189,2022-06-26,2022-06-01,2022-05-01,2022-05-27,12300.0000000000,"Lite Loan - New",3690.00,3,"not paid"
Lagos,92356337,2022-06-26,2022-06-01,2022-05-01,2022-05-27,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
FCT,92356388,2022-06-26,2022-06-01,2022-05-01,2022-05-27,5000.0000000000,"Lite Loan - New",1533.33,3,paidin7
Rivers,92356988,2022-06-26,2022-06-01,2022-05-01,2022-05-27,35000.0000000000,"Lite Loan - New",10500.00,3,"not paid"
Lagos,92357282,2022-06-27,2022-06-01,2022-05-01,2022-05-28,8800.0000000000,"Lite Loan - New",2640.00,3,"not paid"
Ogun,92357454,2022-06-29,2022-06-01,2022-05-01,2022-05-30,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Rivers,92357642,2022-06-28,2022-06-01,2022-05-01,2022-05-29,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Rivers,92357850,2022-06-27,2022-06-01,2022-05-01,2022-05-28,6300.0000000000,"Lite Loan - New",1890.00,3,"not paid"
Lagos,92357909,2022-06-27,2022-06-01,2022-05-01,2022-05-28,12600.0000000000,"Lite Loan - New",3780.00,3,paidin7
Ogun,92358192,2022-06-28,2022-06-01,2022-05-01,2022-05-29,4000.0000000000,"Lite Loan - New",1213.33,3,"not paid"
FCT,92358353,2022-06-28,2022-06-01,2022-05-01,2022-05-29,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
FCT,92358891,2022-06-28,2022-06-01,2022-05-01,2022-05-29,16300.0000000000,"Lite Loan - New",4890.00,3,"not paid"
Lagos,92359216,2022-06-29,2022-06-01,2022-05-01,2022-05-30,28600.0000000000,"Lite Loan - New",8580.00,3,"not paid"
Delta,92359559,2022-06-30,2022-06-01,2022-05-01,2022-05-31,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92359664,2022-06-29,2022-06-01,2022-05-01,2022-05-30,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Rivers,92359827,2022-06-30,2022-06-01,2022-05-01,2022-05-31,15000.0000000000,"Lite Loan - New",4500.00,3,"not paid"
Rivers,92360077,2022-06-29,2022-06-01,2022-05-01,2022-05-30,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Lagos,92360128,2022-06-29,2022-06-01,2022-05-01,2022-05-30,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Ogun,92360288,2022-06-30,2022-06-01,2022-05-01,2022-05-31,14600.0000000000,"Lite Loan - New",4380.00,3,"not paid"
Kwara,92360701,2022-06-30,2022-06-01,2022-05-01,2022-05-31,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92360955,2022-07-01,2022-07-01,2022-06-01,2022-06-01,20900.0000000000,"Lite Loan - New",6061.00,3,"not paid"
Ogun,92361824,2022-07-01,2022-07-01,2022-06-01,2022-06-01,15000.0000000000,"Lite Loan - New",4500.00,3,"not paid"
Kano,92361978,2022-07-06,2022-07-01,2022-06-01,2022-06-06,11400.0000000000,"Lite Loan - New",2850.00,3,"not paid"
"Akwa Ibom",92362312,2022-07-01,2022-07-01,2022-06-01,2022-06-01,15200.0000000000,"Lite Loan - New",4560.00,3,"not paid"
Lagos,92363406,2022-07-08,2022-07-01,2022-06-01,2022-06-08,14600.0000000000,"Lite Loan - New",3796.00,3,"not paid"
Lagos,92365807,2022-07-04,2022-07-01,2022-06-01,2022-06-04,50000.0000000000,"Lite Loan - New",12588.33,3,paidin7
FCT,92366670,2022-07-05,2022-07-01,2022-06-01,2022-06-05,9300.0000000000,"Lite Loan - New",2697.00,3,"not paid"
Lagos,92367841,2022-07-06,2022-07-01,2022-06-01,2022-06-06,5800.0000000000,"Lite Loan - New",1740.00,3,"not paid"
